Path 
510.46, 502.41, 514.62, 495.01, 499.3, 495.51, 520.67, 499.49, 
536.19, 533.76, 534.21, 518.46, 536.99, 526.69, 535.04, 510.09, 
499.08, 527.33, 487.62, 496.09, 489.54, 502.97, 487.15, 490.7, 
493.58, 502.35, 462.42, 488.0, 486.94, 488.5, 476.75, 492.71, 
518.17, 503.14, 503.39, 500.94, 535.73, 503.75, 514.92, 507.37, 
504.51, 485.59, 497.18, 489.16, 499.2, 472.03, 513.36, 511.55, 
478.62, 484.28, 473.44, 488.29, 475.69, 477.85, 477.45, 506.62, 
475.37, 495.11, 489.98, 492.88, 476.35, 490.33, 484.56, 493.73, 
503.13, 498.09, 518.42, 492.39, 499.47, 490.66, 509.39, 495.33, 
515.94, 504.6, 510.39, 488.19, 511.14, 507.95, 513.06, 494.72, 
492.12, 504.08, 484.87, 489.07, 485.35, 510.0, 489.26, 495.58, 
497.73, 498.15, 483.47, 500.75, 491.15, 498.94, 475.68, 496.48, 
528.3, 488.52, 497.01, 490.45, 503.91, 488.06, 491.61, 487.2, 
508.88, 468.44, 494.35, 493.27, 494.85, 482.94, 499.11, 488.75, 
485.5, 485.75, 483.38, 516.95, 486.09, 496.86, 489.58, 502.12, 
481.25, 492.73, 484.78, 494.73, 467.8, 508.76, 506.97, 507.91, 
505.92, 494.59, 510.1, 496.94, 499.2, 498.78, 529.25, 493.84, 
520.76, 515.36, 518.41, 501.03, 515.74, 509.67, 519.32, 481.93, 
494.99, 515.2, 489.33, 496.36, 487.6, 506.22, 492.25, 492.83, 
489.01, 494.62, 473.11, 495.35, 492.26, 497.21, 479.44, 491.3, 
512.15, 492.63, 496.9, 493.12, 518.16, 497.08, 503.5, 492.64, 
500.42, 485.67, 503.03, 493.38, 501.2, 477.83, 498.73, 493.91, 
462.35, 470.38, 464.17, 476.91, 461.91, 465.27, 461.09, 480.57, 
460.26, 485.72, 484.66, 486.21, 474.51, 490.4, 480.22, 486.07, 
500.25, 497.81, 532.38, 500.6, 511.7, 504.2, 517.12, 498.04, 
511.93, 503.67, 514.01, 486.03, 528.59, 526.73, 527.7, 512.65, 
488.81, 504.14, 491.14, 493.37, 492.96, 523.07, 488.07, 496.93, 
494.82, 497.74, 481.05, 495.17, 489.34, 498.6, 462.7, 489.53, 
520.41, 494.28, 501.38, 492.54, 511.34, 497.23, 497.82, 495.73, 
505.74, 483.75, 506.49, 503.33, 508.39, 490.22, 502.34, 494.61, 
480.94, 485.11, 481.42, 505.87, 485.29, 491.56, 480.96, 496.55, 
